surah,ayah,token_index,surface,plain,prev,next,gold,pred,candidates,certainty,needs_context,resolution_reason
4,83,29,إِلَّا,إلا,الشَّيْطَانَ,قَلِيلَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,84,7,إِلَّا,إلا,تُكَلَّفُ,نَفْسَكَ,HARF,HARF,,Certificate,False,MASAQ:106
4,84,13,أَنْ,أن,اللَّهُ,يَكُفَّ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,85,1,مَنْ,من,,يَشْفَعْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,86,9,إِنَّ,إن,رُدُّوهَا,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,87,4,إِلَّا,إلا,إِلَهَ,هُوَ,HARF,HARF,,Certificate,False,MASAQ:106
4,87,15,مِنَ,من,أَصْدَقُ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,88,8,بِمَا,بما,أَرْكَسَهُمْ,كَسَبُوا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,88,11,أَنْ,أن,أَتُرِيدُونَ,تَهْدُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,88,13,مَنْ,من,تَهْدُوا,أَضَلَّ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,89,12,حَتَّى,حتى,أَوْلِيَاءَ,يُهَاجِرُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/preposition_meanings.json#48
4,90,1,إِلَّا,إلا,,الَّذِينَ,HARF,HARF,,Certificate,False,MASAQ:106
4,90,13,أَنْ,أن,صُدُورُهُمْ,يُقَاتِلُوكُمْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,91,4,أَنْ,أن,يُرِيدُونَ,يَأْمَنُوكُمْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,92,4,أَنْ,أن,لِمُؤْمِنٍ,يَقْتُلَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,92,7,إِلَّا,إلا,مُؤْمِنَاً,خَطَأً,HARF,HARF,,Certificate,False,MASAQ:106
4,92,20,إِلَّا,إلا,أَهْلِهِ,أَنْ,HARF,HARF,,Certificate,False,MASAQ:106
4,92,21,أَنْ,أن,إِلَّا,يَصَّدَّقُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,92,25,مِنْ,من,كَانَ,قَوْمٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,92,36,مِنْ,من,كَانَ,قَوْمٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,92,55,مِنَ,من,تَوْبَةً,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,94,28,مِنْ,من,كُنْتُمْ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,94,34,إِنَّ,إن,فَتَبَيَّنُوا,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,94,37,بِمَا,بما,كَانَ,تَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,95,4,مِنَ,من,الْقَاعِدُونَ,الْمُؤْمِنِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,95,6,غَيْرُ,غير,الْمُؤْمِنِينَ,أُولِي,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:11830
4,97,1,إِنَّ,إن,,الَّذِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,98,1,إِلَّا,إلا,,الْمُسْتَضْعَفِينَ,HARF,HARF,,Certificate,False,MASAQ:106
4,98,3,مِنَ,من,الْمُسْتَضْعَفِينَ,الرِّجَالِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,99,4,أَنْ,أن,اللَّهُ,يَعْفُوَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,100,14,مِنْ,من,يَخْرُجْ,بَيْتِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,101,8,أَنْ,أن,جُنَاحٌ,تَقْصُرُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,101,10,مِنَ,من,تَقْصُرُوا,الصَّلَاةِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,101,12,إِنْ,إن,الصَّلَاةِ,خِفْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,101,14,أَنْ,أن,خِفْتُمْ,يَفْتِنَكُمُ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,101,18,إِنَّ,إن,كَفَرُوا,الْكَافِرِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,102,16,مِنْ,من,فَلْيَكُونُوا,وَرَائِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,102,43,إِنْ,إن,عَلَيْكُمْ,كَانَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,102,47,مِنْ,من,أَذَىً,مَطَرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,102,52,أَنْ,أن,مَرْضَى,تَضَعُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,102,57,إِنَّ,إن,حِذْرَكُمْ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,103,14,إِنَّ,إن,الصَّلَاةَ,الصَّلَاةَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,104,6,إِنْ,إن,الْقَوْمِ,تَكُونُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,104,14,مِنَ,من,وَتَرْجُونَ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,104,16,مَا,ما,اللَّهِ,لَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,105,9,بِمَا,بما,النَّاسِ,أَرَاكَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,106,3,إِنَّ,إن,اللَّهَ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,107,7,إِنَّ,إن,أَنْفُسَهُمْ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,107,11,مَنْ,من,يُحِبُّ,كَانَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,108,2,مِنَ,من,يَسْتَخْفُونَ,النَّاسِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,108,6,مِنَ,من,يَسْتَخْفُونَ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,108,12,مَا,ما,يُبَيِّتُونَ,لَا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,108,15,مِنَ,من,يَرْضَى,الْقَوْلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,108,19,بِمَا,بما,اللَّهُ,يَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,109,15,مَنْ,من,أَمْ,يَكُونُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,113,9,أَنْ,أن,مِنْهُمْ,يُضِلُّوكَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,113,13,إِلَّا,إلا,يُضِلُّونَ,أَنْفُسَهُمْ,HARF,HARF,,Certificate,False,MASAQ:106
4,113,17,مِنْ,من,يَضُرُّونَكَ,شَيْءٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,113,25,مَا,ما,وَعَلَّمَكَ,لَمْ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,114,5,مِنْ,من,كَثِيرٍ,نَجْوَاهُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,114,7,إِلَّا,إلا,نَجْوَاهُمْ,مَنْ,HARF,HARF,,Certificate,False,MASAQ:106
4,114,8,مَنْ,من,إِلَّا,أَمَرَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,115,4,مِنْ,من,الرَّسُولَ,بَعْدِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,115,6,مَا,ما,بَعْدِ,تَبَيَّنَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,115,11,غَيْرَ,غير,وَيَتَّبِعْ,سَبِيلِ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:870
4,115,15,مَا,ما,نُوَلِّهِ,تَوَلَّى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,116,1,إِنَّ,إن,,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,116,5,أَنْ,أن,يَغْفِرُ,يُشْرَكَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,116,9,مَا,ما,وَيَغْفِرُ,دُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,116,10,دُونَ,دون,مَا,ذَلِكَ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:10836
4,117,1,إِنْ,إن,,يَدْعُونَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,117,3,مِنْ,من,يَدْعُونَ,دُونِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,117,5,إِلَّا,إلا,دُونِهِ,إِنَاثَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,117,9,إِلَّا,إلا,يَدْعُونَ,شَيْطَانَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,118,5,مِنْ,من,لَأَتَّخِذَنَّ,عِبَادِكَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,119,15,مِنْ,من,وَلِيَّاً,دُونِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,119,16,دُونِ,دون,مِنْ,اللَّهِ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:310
4,120,6,إِلَّا,إلا,الشَّيْطَانُ,غُرُورَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,122,8,مِنْ,من,تَجْرِي,تَحْتِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,122,19,مِنَ,من,أَصْدَقُ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,123,7,مَنْ,من,الْكِتَابِ,يَعْمَلْ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,123,15,مِنْ,من,لَهُ,دُونِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,123,16,دُونِ,دون,مِنْ,اللَّهِ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:310
4,124,3,مِنَ,من,يَعْمَلْ,الصَّالِحَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,124,5,مِنْ,من,الصَّالِحَاتِ,ذَكَرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,126,2,مَا,ما,وَلِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,127,19,مَا,ما,تُؤْتُونَهُنَّ,كُتِبَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,127,23,أَنْ,أن,وَتَرْغَبُونَ,تَنْكِحُوهُنَّ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,127,26,مِنَ,من,وَالْمُسْتَضْعَفِينَ,الْوِلْدَانِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,127,34,مِنْ,من,تَفْعَلُوا,خَيْرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,128,4,مِنْ,من,خَافَتْ,بَعْلِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,128,12,أَنْ,أن,عَلَيْهِمَا,يُصْلِحَا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,128,27,بِمَا,بما,كَانَ,تَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,129,3,أَنْ,أن,تَسْتَطِيعُوا,تَعْدِلُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,130,6,مِنْ,من,كُلَّاً,سَعَتِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,131,2,مَا,ما,وَلِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,131,13,مِنْ,من,الْكِتَابَ,قَبْلِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,131,16,أَنِ,أن,وَإِيَّاكُمْ,اتَّقُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,131,23,مَا,ما,لِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,132,2,مَا,ما,وَلِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,133,1,إِنْ,إن,,يَشَأْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,134,1,مَنْ,من,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,135,15,إِنْ,إن,وَالْأَقْرَبِينَ,يَكُنْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,135,26,أَنْ,أن,الْهَوَى,تَعْدِلُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,135,35,بِمَا,بما,كَانَ,تَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
4,136,15,مِنْ,من,أَنْزَلَ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,137,1,إِنَّ,إن,,الَّذِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,139,5,مِنْ,من,أَوْلِيَاءَ,دُونِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,139,6,دُونِ,دون,مِنْ,الْمُؤْمِنِينَ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:310
4,140,6,أَنْ,أن,الْكِتَابِ,إِذَا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,140,18,حَتَّى,حتى,مَعَهُمْ,يَخُوضُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/preposition_meanings.json#48
4,140,26,إِنَّ,إن,مِثْلُهُمْ,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,141,8,مِنَ,من,فَتْحٌ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,141,23,مِنَ,من,وَنَمْنَعْكُمْ,الْمُؤْمِنِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,142,1,إِنَّ,إن,,الْمُنَافِقِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,142,18,إِلَّا,إلا,اللَّهَ,قَلِيلَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,144,8,مِنْ,من,أَوْلِيَاءَ,دُونِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,144,9,دُونِ,دون,مِنْ,الْمُؤْمِنِينَ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:310
4,144,12,أَنْ,أن,أَتُرِيدُونَ,تَجْعَلُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,145,1,إِنَّ,إن,,الْمُنَافِقِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,145,6,مِنَ,من,الْأَسْفَلِ,النَّارِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,146,1,إِلَّا,إلا,,الَّذِينَ,HARF,HARF,,Certificate,False,MASAQ:106
4,147,1,مَا,ما,,يَفْعَلُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,147,5,إِنْ,إن,بِعَذَابِكُمْ,شَكَرْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,148,6,مِنَ,من,بِالسُّوءِ,الْقَوْلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,148,8,إِلَّا,إلا,الْقَوْلِ,مَنْ,HARF,HARF,,Certificate,False,MASAQ:106
4,148,9,مَنْ,من,إِلَّا,ظُلِمَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
4,149,1,إِنْ,إن,,تُبْدُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
4,150,1,إِنَّ,إن,,الَّذِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
4,150,7,أَنْ,أن,وَيُرِيدُونَ,يُفَرِّقُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,150,18,أَنْ,أن,وَيُرِيدُونَ,يَتَّخِذُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,153,4,أَنْ,أن,الْكِتَابِ,تُنَزِّلَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
4,153,8,مِنَ,من,كِتَابَاً,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
4,153,14,مِنْ,من,أَكْبَرَ,ذَلِكَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,153,26,مِنْ,من,الْعِجْلَ,بَعْدِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,153,28,مَا,ما,بَعْدِ,جَاءَتْهُمُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,155,21,إِلَّا,إلا,يُؤْمِنُونَ,قَلِيلَاً,HARF,HARF,,Certificate,False,MASAQ:106
4,157,24,مَا,ما,مِنْهُ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
4,157,27,مِنْ,من,بِهِ,عِلْمٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
4,157,29,إِلَّا,إلا,عِلْمٍ,اتِّبَاعَ,HARF,HARF,,Certificate,False,MASAQ:106
