surah,ayah,token_index,surface,plain,prev,next,gold_class,pred_class,candidates,certainty,source,proof_kind,error_family
10,5,14,مَا,ما,وَالْحِسَابَ,خَلَقَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,6,6,وَمَا,وما,وَالنَّهَارِ,خَلَقَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,10,4,اللَّهُمَّ,اللهم,سُبْحَانَكَ,وَتَحِيَّتُهُمْ,JAMID,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#33,Certificate,JAMID_to_ISM_MAWSOOL
10,10,13,رَبِّ,رب,لِلَّهِ,الْعَالَمِينَ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
10,13,6,لَمَّا,لما,قَبْلِكُمْ,ظَلَمُوا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
10,13,11,وَمَا,وما,بِالْبَيِّنَاتِ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,14,1,ثُمَّ,ثم,,جَعَلْنَاكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,15,31,إِلَيَّ,إلي,يُوحَى,إِنِّي,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
10,15,38,يَوْمٍ,يوم,عَذَابَ,عَظِيمٍ,HARF,ISM_MUARAB,,Certificate,MASAQ:5365,Certificate,HARF_to_ISM_MUARAB
10,16,5,مَا,ما,اللَّهُ,تَلَوْتُهُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,19,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,21,9,إِذَا,إذا,مَسَّتْهُمْ,لَهُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,22,8,إِذَا,إذا,حَتَّى,كُنْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,23,3,إِذَا,إذا,أَنْجَاهُمْ,هُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,23,19,ثُمَّ,ثم,الدُّنْيَا,إِلَيْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,24,18,إِذَا,إذا,حَتَّى,أَخَذَتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,25,5,السَّلَامِ,السلام,دَارِ,وَيَهْدِي,JAMID,ISM_MUARAB,,Certificate,MASAQ:13928,Certificate,proper_misclassified
10,27,9,مَا,ما,ذِلَّةٌ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,28,4,ثُمَّ,ثم,جَمِيعَاً,نَقُولُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,28,15,مَا,ما,شُرَكَاؤُهُمْ,كُنْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,31,2,مَنْ,من,قُلْ,يَرْزُقُكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,31,11,وَمَنْ,ومن,وَالْأَبْصَارَ,يُخْرِجُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
10,31,20,وَمَنْ,ومن,الْحَيِّ,يُدَبِّرُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
10,34,8,ثُمَّ,ثم,الْخَلْقَ,يُعِيدُهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,34,14,ثُمَّ,ثم,الْخَلْقَ,يُعِيدُهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,36,1,وَمَا,وما,,يَتَّبِعُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,37,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,37,21,رَبِّ,رب,مِنْ,الْعَالَمِينَ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
10,40,11,أَعْلَمُ,أعلم,وَرَبُّكَ,بِالْمُفْسِدِينَ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
10,45,12,قَدْ,قد,بَيْنَهُمْ,خَسِرَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
10,45,18,وَمَا,وما,اللَّهِ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,46,10,ثُمَّ,ثم,مَرْجِعُهُمْ,اللَّهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,49,14,أَجَلٌ,أجل,أُمَّةٍ,إِذَا,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/letters_answers.json#3,Certificate,ISM_MUARAB_to_HARF
10,49,15,إِذَا,إذا,أَجَلٌ,جَاءَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,50,9,مَاذَا,ماذا,نَهَارَاً,يَسْتَعْجِلُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
10,51,2,إِذَا,إذا,أَثُمَّ,مَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,51,3,مَا,ما,إِذَا,وَقَعَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
10,51,7,آلْآنَ,آلآن,بِهِ,وَقَدْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#4,Certificate,harf_vs_mabni
10,52,1,ثُمَّ,ثم,,قِيلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,53,9,وَمَا,وما,لَحَقٌّ,أَنْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,54,13,لَمَّا,لما,النَّدَامَةَ,رَأَوُا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
10,57,3,قَدْ,قد,النَّاسُ,جَاءَتْكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
10,59,15,أَذِنَ,أذن,آللَّهُ,لَكُمْ,FIIL,HARF,HARF,Certificate,registry:plain:02_mabniyat/present_naseb_tools.json#3,Certificate,FIIL_to_HARF
10,60,1,وَمَا,وما,,ظَنُّ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,61,1,وَمَا,وما,,تَكُونُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,61,5,وَمَا,وما,شَأْنٍ,تَتْلُو,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,61,18,إِذْ,إذ,شُهُودَاً,تُفِيضُونَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
10,61,21,وَمَا,وما,فِيهِ,يَعْزُبُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,64,15,الْعَظِيمُ,العظيم,الْفَوْزُ,,ISM_MUARAB,JAMID,,Certificate,MASAQ:5243,Certificate,ISM_MUARAB_to_JAMID
10,66,7,وَمَنْ,ومن,السَّمَاوَاتِ,فِي,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
10,66,10,وَمَا,وما,الْأَرْضِ,يَتَّبِعُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,68,12,وَمَا,وما,السَّمَاوَاتِ,فِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,70,4,ثُمَّ,ثم,الدُّنْيَا,إِلَيْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,70,7,ثُمَّ,ثم,مَرْجِعُهُمْ,نُذِيقُهُمُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,71,5,إِذْ,إذ,نُوحٍ,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
10,71,23,ثُمَّ,ثم,وَشُرَكَاءَكُمْ,لَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,71,29,ثُمَّ,ثم,غُمَّةً,اقْضُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,71,31,إِلَيَّ,إلي,اقْضُوا,وَلَا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
10,73,3,وَمَنْ,ومن,فَنَجَّيْنَاهُ,مَعَهُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
10,74,1,ثُمَّ,ثم,,بَعَثْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,75,1,ثُمَّ,ثم,,بَعَثْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,77,5,لَمَّا,لما,لِلْحَقِّ,جَاءَكُمْ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
10,78,13,وَمَا,وما,الْأَرْضِ,نَحْنُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,89,2,قَدْ,قد,قَالَ,أُجِيبَتْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
10,90,11,إِذَا,إذا,حَتَّى,أَدْرَكَهُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,91,1,آلْآنَ,آلآن,,وَقَدْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#4,Certificate,harf_vs_mabni
10,91,4,قَبْلُ,قبل,عَصَيْتَ,وَكُنْتَ,HARF,ISM_MUARAB,,Certificate,MASAQ:351,Certificate,HARF_to_ISM_MUARAB
10,98,10,لَمَّا,لما,يُونُسَ,آمَنُوا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
10,100,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,101,3,مَاذَا,ماذا,انْظُرُوا,فِي,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
10,101,7,وَمَا,وما,وَالْأَرْضِ,تُغْنِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
10,103,1,ثُمَّ,ثم,,نُنَجِّي,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
10,106,14,إِذَاً,إذا,فَإِنَّكَ,مِنَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
10,108,4,قَدْ,قد,النَّاسُ,جَاءَكُمُ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
10,108,19,وَمَا,وما,عَلَيْهَا,أَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,1,5,ثُمَّ,ثم,آيَاتُهُ,فُصِّلَتْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,3,4,ثُمَّ,ثم,رَبَّكُمْ,تُوبُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,3,11,أَجَلٍ,أجل,إِلَى,مُسَمَّىً,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/letters_answers.json#3,Certificate,ISM_MUARAB_to_HARF
11,5,14,وَمَا,وما,يُسِرُّونَ,يُعْلِنُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,6,1,وَمَا,وما,,مِنْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,9,6,ثُمَّ,ثم,رَحْمَةً,نَزَعْنَاهَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,15,1,مَنْ,من,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,17,10,وَمِنْ,ومن,مِنْهُ,قَبْلِهِ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:2208,Certificate,ISM_MAWSOOL_to_HARF
11,20,7,وَمَا,وما,الْأَرْضِ,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,20,18,مَا,ما,الْعَذَابُ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,20,22,وَمَا,وما,السَّمْعَ,كَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,26,10,يَوْمٍ,يوم,عَذَابَ,أَلِيمٍ,HARF,ISM_MUARAB,,Certificate,MASAQ:5365,Certificate,HARF_to_ISM_MUARAB
11,27,7,مَا,ما,قَوْمِهِ,نَرَاكَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,27,12,وَمَا,وما,مِثْلَنَا,نَرَاكَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,27,21,وَمَا,وما,الرَّأْيِ,نَرَى,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,29,11,وَمَا,وما,اللَّهِ,أَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,30,2,مَنْ,من,وَيَاقَوْمِ,يَنْصُرُنِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,31,24,أَعْلَمُ,أعلم,اللَّهُ,بِمَا,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
11,31,29,إِذَاً,إذا,إِنِّي,لَمِنَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
11,32,3,قَدْ,قد,يَانُوحُ,جَادَلْتَنَا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
11,33,8,وَمَا,وما,شَاءَ,أَنْتُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,36,11,قَدْ,قد,مَنْ,آمَنَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
11,39,3,مَنْ,من,تَعْلَمُونَ,يَأْتِيهِ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,40,2,إِذَا,إذا,حَتَّى,جَاءَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
11,40,20,وَمَنْ,ومن,الْقَوْلُ,آمَنَ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
11,40,22,وَمَا,وما,آمَنَ,آمَنَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,45,5,رَبِّ,رب,فَقَالَ,إِنَّ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
11,47,2,رَبِّ,رب,قَالَ,إِنِّي,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
11,48,7,عَلَيْكَ,عليك,وَبَرَكَاتٍ,وَعَلَى,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
11,48,14,ثُمَّ,ثم,سَنُمَتِّعُهُمْ,يَمَسُّهُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,49,7,مَا,ما,إِلَيْكَ,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,50,2,عَادٍ,عاد,وَإِلَى,أَخَاهُمْ,JAMID,ISM_MUARAB,,Certificate,MASAQ:3127,Certificate,proper_misclassified
11,50,9,مَا,ما,اللَّهَ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,52,4,ثُمَّ,ثم,رَبَّكُمْ,تُوبُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,53,3,مَا,ما,يَاهُودُ,جِئْتَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,53,6,وَمَا,وما,بِبَيِّنَةٍ,نَحْنُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,53,12,وَمَا,وما,قَوْلِكَ,نَحْنُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,55,5,ثُمَّ,ثم,جَمِيعَاً,لَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,56,7,مَا,ما,وَرَبِّكُمْ,مِنْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,61,9,مَا,ما,اللَّهَ,لَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,61,21,ثُمَّ,ثم,فَاسْتَغْفِرُوهُ,تُوبُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,62,3,قَدْ,قد,يَاصَالِحُ,كُنْتَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
11,76,6,قَدْ,قد,إِنَّهُ,جَاءَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
11,79,4,مَا,ما,عَلِمْتَ,لَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
11,83,4,وَمَا,وما,رَبِّكَ,هِيَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,86,8,وَمَا,وما,مُؤْمِنِينَ,أَنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,88,14,وَمَا,وما,حَسَنَاً,أُرِيدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,88,28,وَمَا,وما,اسْتَطَعْتُ,تَوْفِيقِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,89,17,صَالِحٍ,صالح,قَوْمَ,وَمَا,JAMID,ISM_MUARAB,,Certificate,MASAQ:29025,Certificate,proper_misclassified
11,89,18,وَمَا,وما,صَالِحٍ,قَوْمُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,90,3,ثُمَّ,ثم,رَبَّكُمْ,تُوبُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
11,91,15,وَمَا,وما,لَرَجَمْنَاكَ,أَنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
11,93,13,وَمَنْ,ومن,يُخْزِيهِ,هُوَ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
