sura,verse,word_no,word,truth_root,category,v2_top1_wazn,v2_top1_root,v2_top1_conf,v2_top3_roots,top1_ok,top3_ok
2,185,18,وَمَنْ,,no_truth,فَعَل,مون,0.990,مون | مين | منو,,
2,185,19,كَانَ,كون,weak,فَعل,كون,1.000,كون | كين | كون,yes,yes
2,185,20,مَرِيضَاً,,no_truth,فَعِيل,مرض,0.957,مرض | روض | مرض,,
2,185,21,أَوْ,,no_truth,,,0.000,,,
2,185,22,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,185,23,سَفَرٍ,سفر,sound,فَعَل,سفر,1.000,سفر | سفر | سفر,yes,yes
2,185,24,فَعِدَّةٌ,عدد,geminate_sound,فَعِلَة,فعد,0.925,فعد | فعد | فعد,no,no
2,185,25,مِنْ,,no_truth,,,0.000,,,
2,185,26,أَيَّامٍ,يوم,weak,فَعَال,ءيم,1.000,ءيم | ءيم | ءيم,no,no
2,185,27,أُخَرَ,ءخر,hamza_sound,فَعَلَ,ءخر,1.000,ءخر | ءخر | ءخر,yes,yes
2,185,28,يُرِيدُ,رود,weak,فَعِيل,رود,0.935,رود | ردي | رود,yes,yes
2,185,29,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,185,30,بِكُمُ,ب,other,فَعُل,بكم,0.920,بكم | بكم | بكم,no,no
2,185,31,الْيُسْرَ,يسر,weak,فُعْل,يسر,0.931,يسر | سير | سور,yes,yes
2,185,32,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,185,33,يُرِيدُ,رود,weak,فَعِيل,رود,0.935,رود | ردي | رود,yes,yes
2,185,34,بِكُمُ,ب,other,فَعُل,بكم,0.920,بكم | بكم | بكم,no,no
2,185,35,الْعُسْرَ,عسر,sound,فُعْل,عسر,0.931,عسر | عسر | عسر,yes,yes
2,185,36,وَلِتُكْمِلُوا,كمل,sound,,,0.000,,no,no
2,185,37,الْعِدَّةَ,عدد,geminate_sound,فِعْلَة,عدد,0.957,عدد | عدد | عدد,yes,yes
2,185,38,وَلِتُكَبِّرُوا,كبر,sound,,,0.000,,no,no
2,185,39,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,185,40,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,185,41,مَا,ما,other,,,0.000,,no,no
2,185,42,هَدَاكُمْ,,no_truth,فَعَل,هدي,1.000,هدي | هدي | هود,,
2,185,43,وَلَعَلَّكُمْ,,no_truth,فَعَلَ,لعل,0.920,لعل | لعل | لعل,,
2,185,44,تَشْكُرُونَ,شكر,sound,تَفْعُل,شكر,0.957,شكر | شكر | شكر,yes,yes
2,186,1,وَإِذَا,ءذ,other,فَأَعل,وذي,1.000,وذي | ءذي | ءذي,no,no
2,186,2,سَأَلَكَ,سءل,hamza_sound,فَعَلَ,سءل,1.000,سءل | سلك | سءل,yes,yes
2,186,3,عِبَادِي,,no_truth,فِعَال,عبد,0.957,عبد | عبد | عبد,,
2,186,4,عَنِّي,عن,other,فَعِل,عني,1.000,عني | عين | عون,no,no
2,186,5,فَإِنِّي,ءن,other,فعل,ءني,1.000,ءني | ءني | ءني,no,no
2,186,6,قَرِيبٌ,قرب,sound,فَعِيل,قرب,1.000,قرب | قرب | قرب,yes,yes
2,186,7,أُجِيبُ,جوب,weak,أَفِعل,جوب,1.000,جوب | جوب | جوب,yes,yes
2,186,8,دَعْوَةَ,دعو,weak,فَعْلَة,دعو,1.000,دعو | دعو | دعو,yes,yes
2,186,9,الدَّاعِ,دعو,weak,فَعل,دوع,0.956,دوع | ودع | دعو,no,yes
2,186,10,إِذَا,ءذ,other,فَعَل,ءذي,1.000,ءذي | ءذي | ءذي,no,no
2,186,11,دَعَانِ,دعو,weak,فَعَال,دعن,1.000,دعن | دعن | دعن,no,no
2,186,12,فَلْيَسْتَجِيبُوا,جوب,weak,,,0.000,,no,no
2,186,13,لِي,لي,other,,,0.000,,no,no
2,186,14,وَلْيُؤْمِنُوا,,no_truth,,,0.000,,,
2,186,15,بِي,ب,other,,,0.000,,no,no
2,186,16,لَعَلَّهُمْ,,no_truth,فَعَلَ,لعل,1.000,لعل | لعل | لعل,,
2,186,17,يَرْشُدُونَ,رشد,sound,يَفْعُلُ,رشد,0.931,رشد | رشد | رشد,yes,yes
2,187,1,أُحِلَّ,حلل,geminate_sound,أُفِعْل,حلل,1.000,حلل | حلل | حلل,yes,yes
2,187,2,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
2,187,3,لَيْلَةَ,ليل,weak,فَعْلَة,ليل,1.000,ليل | ليل | ليل,yes,yes
2,187,4,الصِّيَامِ,صوم,weak,فِعَال,صوم,0.982,صوم | صوم | وصم,yes,yes
2,187,5,الرَّفَثُ,رفث,sound,فَعَل,رفث,0.931,رفث | رفث | رفث,yes,yes
2,187,6,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
2,187,7,نِسَائِكُمْ,,no_truth,فِعَال,نسء,0.957,نسء | نسء | نسء,,
2,187,8,هُنَّ,هن,other,فُعْل,هنن,0.973,هنن | هنن | هنن,no,no
2,187,9,لِبَاسٌ,لبس,sound,فِعَال,لبس,1.000,لبس | لبس | لبس,yes,yes
2,187,10,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
2,187,11,وَأَنْتُمْ,,no_truth,فَعْلَل,ءنتم,0.895,ءنتم | ءنتم | ءنتم,,
2,187,12,لِبَاسٌ,لبس,sound,فِعَال,لبس,1.000,لبس | لبس | لبس,yes,yes
2,187,13,لَهُنَّ,له,other,فَعُلَ,لهن,1.000,لهن | لهن | لهن,no,no
2,187,14,عَلِمَ,علم,sound,فَعَلَ,علم,1.000,علم | علم | علم,yes,yes
2,187,15,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,187,16,أَنَّكُمْ,,no_truth,أَفعُل,نكم,0.850,نكم | نكم | نكم,,
2,187,17,كُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.832,كنتم | كنتم | كنتم,,
2,187,18,تَخْتَانُونَ,خون,weak,فَعْلَان,تخت,0.846,تخت | خون | خون,no,yes
2,187,19,أَنْفُسَكُمْ,,no_truth,أَفْعُل,نفس,0.957,نفس | نفس | نفس,,
2,187,20,فَتَابَ,توب,weak,فَعل,توب,0.956,توب | توب | توب,yes,yes
2,187,21,عَلَيْكُمْ,,no_truth,فَعَل,علو,0.956,علو | علو | علو,,
2,187,22,وَعَفَا,عفو,weak,فَعَل,عفو,1.000,عفو | عفو | وعف,yes,yes
2,187,23,عَنْكُمْ,,no_truth,فَعْلَل,عنكم,0.765,عنكم | عنكم | عنكم,,
2,187,24,فَالْآنَ,,no_truth,فَعل,ءين,0.903,ءين | ءين | ءين,,
2,187,25,بَاشِرُوهُنَّ,بشر,sound,افعُل,شري,0.873,شري | شري | وشر,no,no
2,187,26,وَابْتَغُوا,بغي,weak,افْتَعَل,بغي,0.621,بغي | بغي | بغي,yes,yes
2,187,27,مَا,ما,other,,,0.000,,no,no
2,187,28,كَتَبَ,كتب,sound,فَعَل,كتب,1.000,كتب | كتب | كتب,yes,yes
2,187,29,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,187,30,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
2,187,31,وَكُلُوا,ءكل,hamza_sound,فُعُول,كلا,1.000,كلا | كلو | كلي,no,no
2,187,32,وَاشْرَبُوا,شرب,sound,افْعَلُو,شرب,0.644,شرب | شرب | شرب,yes,yes
2,187,33,حَتَّى,حتي,weak,فَعل,حتى,1.000,حتى | حتى | حتى,yes,yes
2,187,34,يَتَبَيَّنَ,,no_truth,فَعَلَ,توب,0.990,توب | بين | يتب,,
2,187,35,لَكُمُ,لك,other,فَعُل,لكم,1.000,لكم | لكم | لكم,no,no
2,187,36,الْخَيْطُ,خيط,weak,فَعْل,خيط,0.931,خيط | وخط | خطو,yes,yes
2,187,37,الْأَبْيَضُ,,no_truth,أَفْعَل,بيض,0.957,بيض | بيض | بيض,,
2,187,38,مِنَ,م,other,,,0.000,,no,no
2,187,39,الْخَيْطِ,خيط,weak,فَعْل,خيط,0.931,خيط | وخط | خطو,yes,yes
2,187,40,الْأَسْوَدِ,,no_truth,أَفْعَل,سود,0.957,سود | سود | سدو,,
2,187,41,مِنَ,م,other,,,0.000,,no,no
2,187,42,الْفَجْرِ,فجر,sound,فَعْل,فجر,0.931,فجر | فجر | فجر,yes,yes
2,187,43,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,187,44,أَتِمُّوا,تمم,geminate_sound,أَفعُل,وتم,0.916,وتم | يتم | وتم,no,no
2,187,45,الصِّيَامَ,صوم,weak,فِعَال,صوم,0.982,صوم | صوم | وصم,yes,yes
2,187,46,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
2,187,47,اللَّيْلِ,,no_truth,فَعْل,ليل,0.931,ليل | يلل | ليل,,
2,187,48,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,187,49,تُبَاشِرُوهُنَّ,بشر,sound,تُفَاعِلُو,بشر,0.724,بشر | بشر | بشر,yes,yes
2,187,50,وَأَنْتُمْ,,no_truth,فَعْلَل,ءنتم,0.895,ءنتم | ءنتم | ءنتم,,
2,187,51,عَاكِفُونَ,عكف,sound,فَاعِل,عكف,0.957,عكف | عكف | عكف,yes,yes
2,187,52,فِي,في,other,,,0.000,,no,no
2,187,53,الْمَسَاجِدِ,سجد,sound,مَفَاعِل,سجد,0.973,سجد | سجد | سجد,yes,yes
2,187,54,تِلْكَ,تلك,sound,تِلْكَ,تلك,1.000,تلك,,
2,187,55,حُدُودُ,حدد,geminate_sound,فُعُول,حدد,1.000,حدد | حدد | حدد,yes,yes
2,187,56,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
2,187,57,فَلَا,,no_truth,فَعل,فلو,1.000,فلو | فلي | فلا,,
2,187,58,تَقْرَبُوهَا,قرب,sound,تَفْعَلِل,قربو,0.761,قربو | قرب | قرب,no,yes
2,187,59,كَذَلِكَ,ذلك,sound,كَذَلِكَ,كذلك,1.000,كذلك,,
2,187,60,يُبَيِّنُ,,no_truth,يُفَعِّل,بين,0.957,بين | بين | بين,,
2,187,61,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,187,62,آيَاتِهِ,,no_truth,أَفعَال,ايت,0.846,ايت | ءتي | ايت,,
2,187,63,لِلنَّاسِ,نوس,weak,فَعل,نوس,0.935,نوس | نسو | نسي,yes,yes
2,187,64,لَعَلَّهُمْ,,no_truth,فَعَلَ,لعل,1.000,لعل | لعل | لعل,,
2,187,65,يَتَّقُونَ,وقي,weak,فَعُول,تقن,0.936,تقن | تقن | قين,no,no
2,188,1,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,188,2,تَأْكُلُوا,ءكل,hamza_sound,تَفْعُلُو,ءكل,0.724,ءكل | ءكلو | ءكلا,yes,yes
2,188,3,أَمْوَالَكُمْ,,no_truth,أَفْعَال,ميل,0.998,ميل | مول | ميل,,
2,188,4,بَيْنَكُمْ,,no_truth,فَعَلَ,بين,0.931,بين | بين | بين,,
2,188,5,بِالْبَاطِلِ,بطل,sound,فَاعِل,بطل,0.904,بطل | بطل | بطل,yes,yes
2,188,6,وَتُدْلُوا,دلل,geminate_sound,تَفْعُل,دلو,0.851,دلو | دلو | دلو,no,no
2,188,7,بِهَا,ب,other,فِعَل,بها,1.000,بها | وبه | وبه,no,no
2,188,8,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
2,188,9,الْحُكَّامِ,حكم,sound,فُعَال,حكم,0.957,حكم | حكم | حكم,yes,yes
2,188,10,لِتَأْكُلُوا,ءكل,hamza_sound,تَفْعُلُو,ءكل,0.644,ءكل | ءكلو | ءكل,yes,yes
2,188,11,فَرِيقَاً,,no_truth,فَعِيل,فرق,0.957,فرق | فرق | روق,,
2,188,12,مِنْ,,no_truth,,,0.000,,,
2,188,13,أَمْوَالِ,مول,weak,أَفعَال,مول,1.000,مول | ميل | مول,yes,yes
2,188,14,النَّاسِ,نوس,weak,فَعل,نوس,0.956,نوس | نسو | نسي,yes,yes
2,188,15,بِالْإِثْمِ,,no_truth,فِعْل,ءثم,0.880,ءثم | ءثم | ءثم,,
2,188,16,وَأَنْتُمْ,,no_truth,فَعْلَل,ءنتم,0.895,ءنتم | ءنتم | ءنتم,,
2,188,17,تَعْلَمُونَ,علم,sound,تَفْعَل,علم,0.957,علم | علم | علم,yes,yes
2,189,1,يَسْأَلُونَكَ,,no_truth,,,0.000,,,
2,189,2,عَنِ,عن,other,,,0.000,,no,no
2,189,3,الْأَهِلَّةِ,,no_truth,فَعِلَة,ءهل,0.957,ءهل | ءهل | ءهل,,
2,189,4,قُلْ,,no_truth,,,0.000,,,
2,189,5,هِيَ,هي,other,,,0.000,,no,no
2,189,6,مَوَاقِيتُ,وقت,weak,مَفَاعِيل,وقت,0.983,وقت | مقت | قوت,yes,yes
2,189,7,لِلنَّاسِ,نوس,weak,فَعل,نوس,0.935,نوس | نسو | نسي,yes,yes
2,189,8,وَالْحَجِّ,حجج,geminate_sound,افْعَل,لحج,0.957,لحج | لحج | لحج,no,no
2,189,9,وَلَيْسَ,ليس,weak,فُعَيْل,ولس,0.977,ولس | لوس | لوس,no,no
2,189,10,الْبِرُّ,برر,geminate_sound,فِعْل,برر,0.931,برر | برر | برر,yes,yes
2,189,11,بِأَنْ,,no_truth,فِعَل,بءن,0.900,بءن | بءن | بءن,,
2,189,12,تَأْتُوا,,no_truth,تَفْعُل,ءتي,1.000,ءتي | ءتي | ءتي,,
2,189,13,الْبُيُوتَ,بيت,weak,فُعُول,بيت,0.957,بيت | بيت | بيت,yes,yes
2,189,14,مِنْ,,no_truth,,,0.000,,,
2,189,15,ظُهُورِهَا,ظهر,sound,فُعُول,ظهر,0.957,ظهر | ظهر | ظهر,yes,yes
2,189,16,وَلَكِنَّ,لكن,sound,فَعِلَ,لكن,1.000,لكن | لكن | لكن,yes,yes
2,189,17,الْبِرَّ,برر,geminate_sound,فِعْل,برر,0.931,برر | برر | برر,yes,yes
2,189,18,مَنِ,م,other,,,0.000,,no,no
2,189,19,اتَّقَى,وقي,weak,افَّعَل,تقى,1.000,تقى | ءقى | ءقى,no,no
2,189,20,وَأْتُوا,,no_truth,فَعُول,ءتا,1.000,ءتا | ءتي | ءتا,,
2,189,21,الْبُيُوتَ,بيت,weak,فُعُول,بيت,0.957,بيت | بيت | بيت,yes,yes
2,189,22,مِنْ,,no_truth,,,0.000,,,
2,189,23,أَبْوَابِهَا,بوب,weak,أَفْعَال,بوب,0.973,بوب | بوب | بوب,yes,yes
2,189,24,وَاتَّقُوا,وقي,weak,افعُل,تقو,0.740,تقو | تقو | تقو,no,no
2,189,25,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,189,26,لَعَلَّكُمْ,,no_truth,فَعَلَ,لعل,1.000,لعل | لعل | لعل,,
2,189,27,تُفْلِحُونَ,فلح,sound,تُفْعِلُ,فلح,1.000,فلح | فلح | فلح,yes,yes
2,190,1,وَقَاتِلُوا,قتل,sound,فَاعِلُو,قتل,0.644,قتل | قتل | قتل,yes,yes
2,190,2,فِي,في,other,,,0.000,,no,no
2,190,3,سَبِيلِ,سبل,sound,فَعِيل,سبل,1.000,سبل | سبل | سبل,yes,yes
2,190,4,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
2,190,5,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,190,6,يُقَاتِلُونَكُمْ,,no_truth,,,0.000,,,
2,190,7,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,190,8,تَعْتَدُوا,عدو,weak,تَفْتَعِل,عدو,0.876,عدو | عدو | وعد,yes,yes
2,190,9,إِنَّ,ءن,other,فِعْل,ءنن,0.846,ءنن | ءنن | ءنن,no,no
2,190,10,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,190,11,لَا,,no_truth,,,0.000,,,
2,190,12,يُحِبُّ,حبب,geminate_sound,فُعِل,حوب,0.990,حوب | حوب | حبب,no,yes
2,190,13,الْمُعْتَدِينَ,عدو,weak,مُفْعَل,عتد,0.851,عتد | عتد | عتد,no,no
2,191,1,وَاقْتُلُوهُمْ,,no_truth,افْعُلُو,قتل,0.644,قتل | قلي | قتل,,
2,191,2,حَيْثُ,حيث,weak,فَعْل,حيث,1.000,حيث | حيث | حيث,yes,yes
2,191,3,ثَقِفْتُمُوهُمْ,,no_truth,فَعِلْتُمُو,ثقف,0.724,ثقف | ثقف | ثقف,,
2,191,4,وَأَخْرِجُوهُمْ,,no_truth,أَفْعِلُو,خرج,0.644,خرج | خرج | خرج,,
2,191,5,مِنْ,,no_truth,,,0.000,,,
2,191,6,حَيْثُ,حيث,weak,فَعْل,حيث,1.000,حيث | حيث | حيث,yes,yes
2,191,7,أَخْرَجُوكُمْ,,no_truth,أَفْعَلُو,خرج,0.724,خرج | خرج | خرج,,
2,191,8,وَالْفِتْنَةُ,فتن,sound,فِعْلَة,فتن,0.904,فتن | فتن | فتن,yes,yes
2,191,9,أَشَدُّ,شدد,geminate_sound,أَفَعْل,شدد,1.000,شدد | شدد | شدد,yes,yes
2,191,10,مِنَ,م,other,,,0.000,,no,no
2,191,11,الْقَتْلِ,قتل,sound,فَعْل,قتل,0.931,قتل | قتل | قتل,yes,yes
2,191,12,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
2,191,13,تُقَاتِلُوهُمْ,,no_truth,تُفَاعِلُو,قتل,0.724,قتل | قتل | قتل,,
2,191,14,عِنْدَ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
2,191,15,الْمَسْجِدِ,سجد,sound,مَفْعِل,سجد,0.957,سجد | سجد | سجد,yes,yes
2,191,16,الْحَرَامِ,حرم,sound,فَعَال,حرم,0.957,حرم | حرم | حرم,yes,yes
2,191,17,حَتَّى,حتي,weak,فَعل,حتى,1.000,حتى | حتى | حتى,yes,yes
2,191,18,يُقَاتِلُوكُمْ,,no_truth,يُفَاعِلُو,قتل,0.724,قتل | قتل,,
2,191,19,فِيهِ,في,other,فِعل,فوه,1.000,فوه | وفه | فهو,no,no
2,191,20,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
2,191,21,قَاتَلُوكُمْ,,no_truth,فَاعَلُو,قتل,0.724,قتل | قتل | قتل,,
2,191,22,فَاقْتُلُوهُمْ,,no_truth,افْعُلُو,قتل,0.644,قتل | قلي | قتل,,
2,191,23,كَذَلِكَ,ذلك,sound,كَذَلِكَ,كذلك,1.000,كذلك,,
2,191,24,جَزَاءُ,جزي,weak,فَعَال,جزء,1.000,جزء | جزء | جزء,no,no
2,191,25,الْكَافِرِينَ,كفر,sound,فَاعِل,كفر,0.851,كفر | كفر | كفر,yes,yes
2,192,1,فَإِنِ,ءن,other,فَعِل,فءن,0.900,فءن | فءن | فءن,no,no
2,192,2,انْتَهَوْا,,no_truth,افْتَعَل,نهي,0.699,نهي | نهو | نهي,,
2,192,3,فَإِنَّ,ءن,other,فَعِلَ,فءن,1.000,فءن | فءن | فءن,no,no
2,192,4,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,192,5,غَفُورٌ,غفر,sound,فَعُول,غفر,1.000,غفر | غفر | غفر,yes,yes
2,192,6,رَحِيمٌ,رحم,sound,فَعِيل,رحم,1.000,رحم | رحم | رحم,yes,yes
2,193,1,وَقَاتِلُوهُمْ,,no_truth,فَاعِلُو,قتل,0.644,قتل | قتل | قتل,,
2,193,2,حَتَّى,حتي,weak,فَعل,حتى,1.000,حتى | حتى | حتى,yes,yes
2,193,3,لَا,,no_truth,,,0.000,,,
2,193,4,تَكُونَ,كون,weak,تَفُعْل,كين,1.000,كين | كون | وكن,no,yes
2,193,5,فِتْنَةٌ,فتن,sound,فِعْلَة,فتن,1.000,فتن | فتن | فتن,yes,yes
2,193,6,وَيَكُونَ,كون,weak,فَعُول,كين,0.916,كين | كون | كني,no,yes
2,193,7,الدِّينُ,دين,weak,فِعل,دون,0.956,دون | دين | ودن,no,yes
2,193,8,لِلَّهِ,ءله,hamza_sound,لِلَّهِ,ءله,1.000,ءله,yes,yes
2,193,9,فَإِنِ,ءن,other,فَعِل,فءن,0.900,فءن | فءن | فءن,no,no
2,193,10,انْتَهَوْا,,no_truth,افْتَعَل,نهي,0.699,نهي | نهو | نهي,,
2,193,11,فَلَا,,no_truth,فَعل,فلو,1.000,فلو | فلي | فلا,,
2,193,12,عُدْوَانَ,عدو,weak,فَعْلَان,عدو,1.000,عدو | وعد | عود,yes,yes
2,193,13,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
2,193,14,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,193,15,الظَّالِمِينَ,ظلم,sound,فَاعِل,ظلم,0.851,ظلم | ظلم | ظلم,yes,yes
2,194,1,الشَّهْرُ,شهر,sound,فَعْل,شهر,0.931,شهر | شهر | شهر,yes,yes
2,194,2,الْحَرَامُ,حرم,sound,فَعَال,حرم,0.957,حرم | حرم | حرم,yes,yes
2,194,3,بِالشَّهْرِ,شهر,sound,فَعْل,شهر,0.880,شهر | شهر | شهر,yes,yes
2,194,4,الْحَرَامِ,حرم,sound,فَعَال,حرم,0.957,حرم | حرم | حرم,yes,yes
2,194,5,وَالْحُرُمَاتُ,حرم,sound,فُعْلَال,حرمت,0.673,حرمت | حرمت | حرمت,no,no
2,194,6,قِصَاصٌ,قصص,geminate_sound,فِعَال,قصص,1.000,قصص | قصص | قصص,yes,yes
2,194,7,فَمَنِ,م,other,فَعَل,فمن,0.900,فمن | فمن | فمن,no,no
2,194,8,اعْتَدَى,عدو,weak,افْتَعَل,عدو,0.826,عدو | عدو | عدو,yes,yes
2,194,9,عَلَيْكُمْ,,no_truth,فَعَل,علو,0.956,علو | علو | علو,,
2,194,10,فَاعْتَدُوا,عدو,weak,افْعَلُو,عتد,0.644,عتد | عتد | عتد,no,no
2,194,11,عَلَيْهِ,علي,weak,فَعَلَة,علو,1.000,علو | علو | علو,no,no
