flag,root,word,word_plain,segment,wazn,confidence,location,alternatives
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,5:41:35,
no_root_found,N/A,تَمْلِكَ,تملك,مْلِكَ,ملك,1.000,5:41:46,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:41:52,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:43:12,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:44:10,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,5:44:12,
no_root_found,N/A,وَالْعَيْنَ,والعين,عَيْنَ,عين,1.000,5:45:7,
no_root_found,N/A,بِالْعَيْنِ,بالعين,عَيْنِ,عين,1.000,5:45:8,
no_root_found,N/A,وَالْأُذُنَ,والأذن,أُذُنَ,اذن,1.000,5:45:11,
no_root_found,N/A,بِالْأُذُنِ,بالأذن,أُذُنِ,اذن,1.000,5:45:12,
no_root_found,N/A,بِعِيسَى,بعيسى,عِيسَى,عيسي,1.000,5:46:4,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:46:6,
low_confidence,ختلف,تَخْتَلِفُونَ,تختلفون,خْتَلِفُ,فعلل,0.697,5:48:51,خلف/فتعل@0.68 ; ختلف/فعلل@0.63 ; ختلف/فعلل@0.63
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:51:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:52:2,
no_root_found,N/A,نَادِمِينَ,نادمين,ادِمِ,ادم,1.000,5:52:28,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:53:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:53:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:54:2,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:54:29,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,5:55:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:55:7,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,5:56:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:57:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:57:6,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:57:12,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:58:8,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:60:6,
low_confidence,زيد,وَلَيَزِيدَنَّ,وليزيدن,لَيَزِيدَنَّ,يفعلن,0.594,5:64:17,زيد/يفعلن@0.59 ; زيد/يفعلن@0.59 ; زيد/يفعلن@0.59
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,5:64:42,
low_confidence,زيد,وَلَيَزِيدَنَّ,وليزيدن,لَيَزِيدَنَّ,يفعلن,0.594,5:68:16,زيد/يفعلن@0.59 ; زيد/يفعلن@0.59 ; زيد/يفعلن@0.59
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:69:2,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,5:69:4,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,5:69:14,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,5:70:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:72:3,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:72:10,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,5:72:14,
no_root_found,N/A,أَنْصَارٍ,أنصار,أَنْصَارٍ,انصار,1.000,5:72:33,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:73:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:73:21,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:75:4,
no_root_found,N/A,يَمْلِكُ,يملك,مْلِكُ,ملك,1.000,5:76:8,
no_root_found,N/A,تَتَّبِعُوا,تتبعوا,تَّبِعُ,تبع,1.000,5:77:11,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:78:2,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,5:78:6,
no_root_found,N/A,وَعِيسَى,وعيسى,عِيسَى,عيسي,1.000,5:78:10,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:78:12,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:78:13,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:80:5,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,5:82:5,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,5:82:8,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,5:82:13,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:82:15,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:82:19,
no_root_found,N/A,الصَّالِحِينَ,الصالحين,صَالِحِ,صالح,1.000,5:84:16,
closed_class_surface,ذلك,وَذَلِكَ,وذلك,ذَلِكَ,closed_class,1.000,5:85:12,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,5:86:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:87:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,5:88:9,
no_root_found,N/A,تَحْرِيرُ,تحرير,حْرِيرُ,حرير,1.000,5:89:24,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:89:32,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,5:89:39,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:90:2,
no_root_found,N/A,الْخَمْرُ,الخمر,خَمْرُ,خمر,1.000,5:90:5,
no_root_found,N/A,الْخَمْرِ,الخمر,خَمْرِ,خمر,1.000,5:91:10,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:93:3,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,5:93:6,
no_root_found,N/A,جُنَاحٌ,جناح,جُنَاحٌ,جناح,1.000,5:93:7,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,5:93:15,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:94:2,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:94:20,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:95:2,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:95:33,
no_root_found,N/A,عَادَ,عاد,عَادَ,عاد,1.000,5:95:43,
low_confidence,ا دم,مَا دُمْتُمْ,ما دمتم,مَا دُمْ,مفعلل,0.630,5:96:13,ا دم/مفعلل@0.63 ; ا دم/مفعلل@0.63
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,5:96:17,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:97:12,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,5:97:22,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:101:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:103:13,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:105:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:106:2,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,5:106:24,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:107:11,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:108:1,
no_root_found,N/A,يَاعِيسَى,ياعيسى,عِيسَى,عيسي,1.000,5:110:4,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:110:6,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,5:110:50,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,5:110:56,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,5:110:60,
no_root_found,N/A,يَاعِيسَى,ياعيسى,عِيسَى,عيسي,1.000,5:112:4,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:112:6,
no_root_found,N/A,عِيسَى,عيسى,عِيسَى,عيسي,1.000,5:114:2,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:114:4,
no_root_found,N/A,يَاعِيسَى,ياعيسى,عِيسَى,عيسي,1.000,5:116:4,
no_root_found,N/A,مَرْيَمَ,مريم,مَرْيَمَ,مريم,1.000,5:116:6,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,5:119:3,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,5:119:22,
no_root_found,N/A,مُلْكُ,ملك,مُلْكُ,ملك,1.000,5:120:2,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,5:120:4,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:1:3,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,6:1:6,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:1:11,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:2:2,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:3:6,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:6:11,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:7:10,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:7:13,
no_root_found,N/A,مَلَكٌ,ملك,مَلَكٌ,ملك,1.000,6:8:5,
no_root_found,N/A,مَلَكَاً,ملكا,مَلَكَ,ملك,1.000,6:8:8,
no_root_found,N/A,مَلَكَاً,ملكا,مَلَكَ,ملك,1.000,6:9:3,
closed_class_surface,الذين,بِالَّذِينَ,بالذين,الَّذِينَ,closed_class,1.000,6:10:7,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:11:4,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,6:12:6,
low_confidence,جمع,لَيَجْمَعَنَّكُمْ,ليجمعنكم,لَيَجْمَعَنَّ,يفعلن,0.638,6:12:13,جمع/يفعلن@0.64 ; جمع/يفعلن@0.64 ; جمع/يفعلن@0.64
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:12:20,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,6:14:8,
closed_class_surface,ذلك,وَذَلِكَ,وذلك,ذَلِكَ,closed_class,1.000,6:16:7,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:19:13,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:20:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:20:8,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,6:22:6,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:22:10,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:25:26,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:25:29,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:30:9,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:31:3,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,6:32:10,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:33:5,
low_confidence,سطع,اسْتَطَعْتَ,استطعت,اسْتَطَعْ,افتعل,0.658,6:35:7,ستطع/افعلل@0.66 ; سطع/افتعل@0.62 ; سطع/افتعل@0.62
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:35:12,
no_root_found,N/A,سُلَّمَاً,سلما,سُلَّمَ,سلم,1.000,6:35:14,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:36:3,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:38:5,
no_root_found,N/A,طَائِرٍ,طائر,طَائِرٍ,طاءر,1.000,6:38:7,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,6:39:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:45:4,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,6:49:1,
no_root_found,N/A,مَلَكٌ,ملك,مَلَكٌ,ملك,1.000,6:50:15,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:51:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:52:3,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,6:53:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:54:3,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,6:55:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:56:6,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:59:23,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:60:2,
closed_class_surface,هذه,هَذِهِ,هذه,هَذِهِ,closed_class,1.000,6:63:14,
low_confidence,كين,لَنَكُونَنَّ,لنكونن,لَنَكُونَنَّ,نفعلن,0.610,6:63:15,كون/نفعلن@0.59
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:68:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:69:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:70:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:70:33,
closed_class_surface,الذي,كَالَّذِي,كالذي,الَّذِي,closed_class,1.000,6:71:18,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,6:71:22,
no_root_found,N/A,لِنُسْلِمَ,لنسلم,سْلِمَ,سلم,1.000,6:71:37,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:72:6,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,6:73:2,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,6:73:5,
no_root_found,N/A,الْمُلْكُ,الملك,مُلْكُ,ملك,1.000,6:73:14,
no_root_found,N/A,إِبْرَاهِيمُ,إبراهيم,إِبْرَاهِيمُ,ابراهيم,1.000,6:74:3,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,6:75:1,
no_root_found,N/A,إِبْرَاهِيمَ,إبراهيم,إِبْرَاهِيمَ,ابراهيم,1.000,6:75:3,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,6:75:6,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:76:8,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:77:6,
low_confidence,كين,لَأَكُونَنَّ,لأكونن,لَأَكُونَنَّ,افعلن,0.610,6:77:15,كين/افعلن@0.61 ; كون/افعلن@0.59 ; كون/افعلن@0.59
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:78:6,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,6:78:8,
closed_class_surface,الذي,لِلَّذِي,للذي,الَذِي,closed_class,1.000,6:79:4,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,6:79:7,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,6:82:1,
closed_class_surface,تلك,وَتِلْكَ,وتلك,تِلْكَ,closed_class,1.000,6:83:1,
no_root_found,N/A,إِبْرَاهِيمَ,إبراهيم,إِبْرَاهِيمَ,ابراهيم,1.000,6:83:4,
no_root_found,N/A,إِسْحَاقَ,إسحاق,إِسْحَاقَ,اسحاق,1.000,6:84:3,
no_root_found,N/A,وَيَعْقُوبَ,ويعقوب,يَعْقُوبَ,يعقوب,1.000,6:84:4,
no_root_found,N/A,وَنُوحَاً,ونوحا,نُوحَ,نوح,1.000,6:84:7,
no_root_found,N/A,وَسُلَيْمَانَ,وسليمان,سُلَيْمَانَ,سليمان,1.000,6:84:14,
no_root_found,N/A,وَأَيُّوبَ,وأيوب,أَيُّوبَ,ايوب,1.000,6:84:15,
no_root_found,N/A,وَيُوسُفَ,ويوسف,يُوسُفَ,يوسف,1.000,6:84:16,
no_root_found,N/A,وَمُوسَى,وموسى,مُوسَى,موسي,1.000,6:84:17,
no_root_found,N/A,وَهَارُونَ,وهارون,هَارُونَ,هارون,1.000,6:84:18,
